id,name,is_closed,review_count,categories,rating,location,display_phone,distance,latitude,longitude
LGWIIc5JNNqz3wzwiWMfIA,Macelleria Venezia,False,2,Grocery,3.0,"777 Bay Street,Toronto,M5B 2H4,ON,CA",+1 416-531-2522,1828.815899823943,43.6606451,-79.3853814
29zc-Uw40X7LnH8jBMSWuw,Nosso Talho,False,11,Meat Shops,3.0,"1968 Danforth Avenue,Toronto,M4C 1J6,ON,CA",+1 416-533-0101,1344.3649592415209,43.68549,-79.31499
ifbWg2hOdfxbpVAPOcbzQw,Chicago Bakery and Deli,False,7,Delis,3.5,"903 Coxwell Ave,Toronto,M4C 2T9,ON,CA",+1 416-588-2001,944.2645874790473,43.69404,-79.3276
PFHe1blTy2yPRpDk_OIrTw,Benna's Bakery & Deli,False,25,Delis,4.0,"213 Oak Park Avenue,East York,M4C 4N2,ON,CA",+1 416-534-0031,1147.6660416670015,43.69388,-79.31004
m87_nliXbYEQ0wlrOMIpJw,Uncle Sid’s Deli,False,5,Cheese Shops,5.0,"1985 Queen Street E,Toronto,M4L 1J1,ON,CA",+1 416-516-2327,838.5694900053708,43.6703271666323,-79.3014545530016
QUlwzBdA1zzzj-sVDJ3WMw,Lambo's Deli,False,43,Grocery,4.0,"1716 Danforth Avenue,Toronto,M4C 1H8,ON,CA",+1 416-703-3688,2075.3675652509946,43.68436,-79.32021
vPh2rEV4EB-K72THFiJlBw,Vilda's,False,12,Delis,4.5,"93 Front St E,Toronto,M5E 1C3,ON,CA",+1 416-534-3333,1300.585513425742,43.64914,-79.37157
1q7pY0KDlJJC_wNdGdSs7Q,Pavao Meat's & Deli,False,13,Polish,3.5,"5 Hastings Avenue,Toronto,M4L 2L1,ON,CA",+1 416-533-7667,736.2003134123522,43.66381,-79.32893
W5d8iNog90R-qw43m5dGwg,Café Polonez,False,293,Meat Shops,4.5,"1513 Gerrard Street E,Toronto,M4L 2A4,ON,CA",+1 416-532-8432,1032.7788269021257,43.67259,-79.31941
FVMsFMfPkzQn7bLXZ8d6aA,When The Pig Came Home,False,73,Sandwiches,4.5,"913 Queen Street E,Toronto,M4M 1J4,ON,CA",+1 647-345-9001,2651.7737759947468,43.660616433760254,-79.34148396015718
TZV9-wFayjwO1Bz6yStooA,Elm Street Italian Deli,False,31,Delis,4.5,"15 Elm Street,Toronto,M5G 1H1,ON,CA",,4576.715039747366,43.6575780313391,-79.382470920682
zEwQJl9haP5BYIl0peOpGA,Sugo,False,286,Salad,4.5,"93 Front Street E,Toronto,M5E 0A3,ON,CA",+1 416-535-1717,827.5600484474804,43.64869173052196,-79.3715454
A-QlS6_vpJI_Yi67AyNJLw,Schmaltz Appetizing,False,69,Sandwiches,4.0,"1324A Gerrard Street E,Toronto,M4L 1Z1,ON,CA",+1 647-350-4261,3319.7096146787067,43.671626409087494,-79.32564631365352
7yKB50xvZ4eoG_02lC2CMw,Grace Meats & Fine Foods,False,11,Cheese Shops,4.5,"1965 Queen St E,Toronto,M4L 1H9,ON,CA",+1 416-534-7776,1882.2227941942328,43.6695,-79.30147
I5QklsBP4IWTbfeJFoGGZQ,Kingsway Meat Products & Deli,False,15,Delis,4.0,"1050 Birchmount Road,Scarborough,M1K 1S4,ON,CA",+1 416-762-5365,3403.0162671045123,43.7338749,-79.279494
Bj2g9Kgij_yOn5HQRt0BnQ,Liberty Village Market & Cafe,False,21,Grocery,4.0,"906 Danforth Avenue,Toronto,M4J 1L9,ON,CA",+1 416-530-0477,2043.9614829823072,43.68038,-79.33905
ptmG_KjwGVszU0sPpFGXJQ,Scheffler's Delicatessen,False,26,Cheese Shops,4.5,"245 Greenwood Avenue,Toronto,M4L 2R4,ON,CA",+1 416-364-2806,5408.902847316947,43.67072,-79.32766
02Ycww2etUAxorZb5gIM8Q,Tre Mari Bakery,False,94,Grocery,4.5,"976 Kingston Road,Toronto,M4E 1S9,ON,CA",+1 416-654-8960,2916.2531567721344,43.6806934,-79.28677259999999
29zc-Uw40X7LnH8jBMSWuw,Nosso Talho,False,11,Poutineries,3.0,"969 Coxwell Avenue,Toronto,M4C 3G4,ON,CA",+1 416-533-0101,1001.8389495919881,43.69626,-79.3285
_eRcc1OFDbi3fnVBskXP9g,Zelden's Deli and Desserts,False,37,Diners,3.5,"7 Camden Street,Toronto,M5V 1V2,ON,CA",+1 647-347-3474,5400.245909630709,43.647147,-79.3962388
LGWIIc5JNNqz3wzwiWMfIA,Macelleria Venezia,False,2,Grocery,3.0,"777 Bay Street,Toronto,M5B 2H4,ON,CA",+1 416-531-2522,1552.3435326664812,43.6606451,-79.3853814
wbBxCkhmz4bXbKb7PmXE2Q,Vince Gasparro's Meat Market,False,66,Meat Shops,4.5,"1968 Danforth Avenue,Toronto,M4C 1J6,ON,CA",+1 416-534-7122,1686.285633480783,43.68549,-79.31499
QUlwzBdA1zzzj-sVDJ3WMw,Lambo's Deli,False,43,Delis,4.0,"903 Coxwell Ave,Toronto,M4C 2T9,ON,CA",+1 416-703-3688,884.6280286748276,43.69404,-79.3276
ifbWg2hOdfxbpVAPOcbzQw,Chicago Bakery and Deli,False,7,Delis,3.5,"213 Oak Park Avenue,East York,M4C 4N2,ON,CA",+1 416-588-2001,2278.602164857601,43.69388,-79.31004
m87_nliXbYEQ0wlrOMIpJw,Uncle Sid’s Deli,False,5,Cheese Shops,5.0,"1985 Queen Street E,Toronto,M4L 1J1,ON,CA",+1 416-516-2327,1599.5851075304038,43.6703271666323,-79.3014545530016
vPh2rEV4EB-K72THFiJlBw,Vilda's,False,12,Grocery,4.5,"1716 Danforth Avenue,Toronto,M4C 1H8,ON,CA",+1 416-534-3333,835.4056447521965,43.68436,-79.32021
PFHe1blTy2yPRpDk_OIrTw,Benna's Bakery & Deli,False,25,Delis,4.0,"93 Front St E,Toronto,M5E 1C3,ON,CA",+1 416-534-0031,2372.4197510453764,43.64914,-79.37157
A-QlS6_vpJI_Yi67AyNJLw,Schmaltz Appetizing,False,69,Polish,4.0,"5 Hastings Avenue,Toronto,M4L 2L1,ON,CA",+1 647-350-4261,2324.0297991861753,43.66381,-79.32893
1q7pY0KDlJJC_wNdGdSs7Q,Pavao Meat's & Deli,False,13,Meat Shops,3.5,"1513 Gerrard Street E,Toronto,M4L 2A4,ON,CA",+1 416-533-7667,807.5824584899846,43.67259,-79.31941
UNnYvWgV7D32mHWQfBg2mQ,George's Deli & BBQ,False,29,Sandwiches,4.0,"913 Queen Street E,Toronto,M4M 1J4,ON,CA",+1 416-536-8494,1489.8472010333176,43.660616433760254,-79.34148396015718
7yKB50xvZ4eoG_02lC2CMw,Grace Meats & Fine Foods,False,11,Delis,4.5,"15 Elm Street,Toronto,M5G 1H1,ON,CA",+1 416-534-7776,544.7145682519347,43.6575780313391,-79.382470920682
tE88d-oHmNngAZNdD9EHjg,Avenue Open Kitchen,False,145,Salad,4.5,"93 Front Street E,Toronto,M5E 0A3,ON,CA",+1 416-504-7131,2258.7747429093133,43.64869173052196,-79.3715454
TZV9-wFayjwO1Bz6yStooA,Elm Street Italian Deli,False,31,Sandwiches,4.5,"1324A Gerrard Street E,Toronto,M4L 1Z1,ON,CA",,3249.2607279848035,43.671626409087494,-79.32564631365352
NOKaVqvi4hI8RgGjFCFIAg,San Francesco Foods - Clinton,False,53,Cheese Shops,3.5,"1965 Queen St E,Toronto,M4L 1H9,ON,CA",+1 416-534-7867,734.6033005523914,43.6695,-79.30147
FVMsFMfPkzQn7bLXZ8d6aA,When The Pig Came Home,False,73,Delis,4.5,"1050 Birchmount Road,Scarborough,M1K 1S4,ON,CA",+1 647-345-9001,3618.0876704319157,43.7338749,-79.279494
Miag6Vn3tknpiEK1VDza8Q,Festival Fine Foods,False,7,Grocery,3.5,"906 Danforth Avenue,Toronto,M4J 1L9,ON,CA",+1 416-536-3985,541.4678594051915,43.68038,-79.33905
wbBxCkhmz4bXbKb7PmXE2Q,Vince Gasparro's Meat Market,False,66,Cheese Shops,4.5,"245 Greenwood Avenue,Toronto,M4L 2R4,ON,CA",+1 416-534-7122,863.9948050883349,43.67072,-79.32766
LGWIIc5JNNqz3wzwiWMfIA,Macelleria Venezia,False,2,Grocery,3.0,"976 Kingston Road,Toronto,M4E 1S9,ON,CA",+1 416-531-2522,878.9123957965779,43.6806934,-79.28677259999999
ptmG_KjwGVszU0sPpFGXJQ,Scheffler's Delicatessen,False,26,Poutineries,4.5,"969 Coxwell Avenue,Toronto,M4C 3G4,ON,CA",+1 416-364-2806,4160.687401651868,43.69626,-79.3285
Bj2g9Kgij_yOn5HQRt0BnQ,Liberty Village Market & Cafe,False,21,Diners,4.0,"7 Camden Street,Toronto,M5V 1V2,ON,CA",+1 416-530-0477,1850.055957388176,43.647147,-79.3962388
XZzyS2J_ivhWI--PZEH-jA,Village Market,False,8,Grocery,4.0,"777 Bay Street,Toronto,M5B 2H4,ON,CA",+1 416-588-2698,1440.234899450606,43.6606451,-79.3853814
29zc-Uw40X7LnH8jBMSWuw,Nosso Talho,False,11,Meat Shops,3.0,"1968 Danforth Avenue,Toronto,M4C 1J6,ON,CA",+1 416-533-0101,622.1146412417443,43.68549,-79.31499
FVMsFMfPkzQn7bLXZ8d6aA,When The Pig Came Home,False,73,Delis,4.5,"903 Coxwell Ave,Toronto,M4C 2T9,ON,CA",+1 647-345-9001,1268.7776801099762,43.69404,-79.3276
I5QklsBP4IWTbfeJFoGGZQ,Kingsway Meat Products & Deli,False,15,Delis,4.0,"213 Oak Park Avenue,East York,M4C 4N2,ON,CA",+1 416-762-5365,1320.6999201784902,43.69388,-79.31004
m87_nliXbYEQ0wlrOMIpJw,Uncle Sid’s Deli,False,5,Cheese Shops,5.0,"1985 Queen Street E,Toronto,M4L 1J1,ON,CA",+1 416-516-2327,1966.0510698010603,43.6703271666323,-79.3014545530016
ifbWg2hOdfxbpVAPOcbzQw,Chicago Bakery and Deli,False,7,Grocery,3.5,"1716 Danforth Avenue,Toronto,M4C 1H8,ON,CA",+1 416-588-2001,1493.9902933282908,43.68436,-79.32021
sQJEPiuBJHN5GVoeJi_-Fw,Max's Market,False,44,Delis,2.5,"93 Front St E,Toronto,M5E 1C3,ON,CA",+1 416-766-6362,1189.489497456311,43.64914,-79.37157
lCjPw8i-bCAd8_W3yzQa8Q,The Sweet Potato,False,61,Polish,4.5,"5 Hastings Avenue,Toronto,M4L 2L1,ON,CA",+1 416-762-4848,1418.175167162343,43.66381,-79.32893
PFHe1blTy2yPRpDk_OIrTw,Benna's Bakery & Deli,False,25,Meat Shops,4.0,"1513 Gerrard Street E,Toronto,M4L 2A4,ON,CA",+1 416-534-0031,1896.0531539808744,43.67259,-79.31941
SnRJ97wHYu9An11uzXhIeQ,Lunch Box,False,47,Sandwiches,3.0,"913 Queen Street E,Toronto,M4M 1J4,ON,CA",+1 416-762-5239,487.8022224505409,43.660616433760254,-79.34148396015718
W5d8iNog90R-qw43m5dGwg,Café Polonez,False,293,Delis,4.5,"15 Elm Street,Toronto,M5G 1H1,ON,CA",+1 416-532-8432,1721.8154512816197,43.6575780313391,-79.382470920682
7v_OullN1QuZkQUt6Tyn3Q,Slovenija Meat Delicatessen,False,2,Salad,2.5,"93 Front Street E,Toronto,M5E 0A3,ON,CA",+1 416-535-8946,1079.633224646588,43.64869173052196,-79.3715454
J3uIO9-fCPESSUO3BT88Ig,Kettlemans Bagel,False,67,Sandwiches,4.0,"1324A Gerrard Street E,Toronto,M4L 1Z1,ON,CA",+1 416-519-4884,8214.375504265068,43.671626409087494,-79.32564631365352
tE88d-oHmNngAZNdD9EHjg,Avenue Open Kitchen,False,145,Cheese Shops,4.5,"1965 Queen St E,Toronto,M4L 1H9,ON,CA",+1 416-504-7131,5614.266511886346,43.6695,-79.30147
A-QlS6_vpJI_Yi67AyNJLw,Schmaltz Appetizing,False,69,Delis,4.0,"1050 Birchmount Road,Scarborough,M1K 1S4,ON,CA",+1 647-350-4261,4839.966383762261,43.7338749,-79.279494
QUlwzBdA1zzzj-sVDJ3WMw,Lambo's Deli,False,43,Grocery,4.0,"906 Danforth Avenue,Toronto,M4J 1L9,ON,CA",+1 416-703-3688,4253.336805072582,43.68038,-79.33905
gAMOnE-f09zGkNYh5-6b0A,Zakopane Deli,False,5,Cheese Shops,3.5,"245 Greenwood Avenue,Toronto,M4L 2R4,ON,CA",+1 416-503-3354,7078.649243654728,43.67072,-79.32766
cUoibCGFcHvtwWGDRWBj1A,Stack'd Deli Kitchen,False,5,Grocery,5.0,"976 Kingston Road,Toronto,M4E 1S9,ON,CA",,7587.739442784206,43.6806934,-79.28677259999999
zEwQJl9haP5BYIl0peOpGA,Sugo,False,286,Poutineries,4.5,"969 Coxwell Avenue,Toronto,M4C 3G4,ON,CA",+1 416-535-1717,1916.0962988470349,43.69626,-79.3285
_eRcc1OFDbi3fnVBskXP9g,Zelden's Deli and Desserts,False,37,Diners,3.5,"7 Camden Street,Toronto,M5V 1V2,ON,CA",+1 647-347-3474,6831.881541672205,43.647147,-79.3962388
YxWLkQO8iVdLq4iw1uVLYg,Ontario Fresh & Tasty,False,5,Grocery,5.0,"777 Bay Street,Toronto,M5B 2H4,ON,CA",+1 416-234-8063,4918.41025466378,43.6606451,-79.3853814
yW9IIc1cBIlFlbOG_1pp_Q,La Salumeria,False,41,Meat Shops,4.5,"1968 Danforth Avenue,Toronto,M4C 1J6,ON,CA",+1 416-486-8327,7592.3855713088815,43.68549,-79.31499
FVMsFMfPkzQn7bLXZ8d6aA,When The Pig Came Home,False,73,Delis,4.5,"903 Coxwell Ave,Toronto,M4C 2T9,ON,CA",+1 647-345-9001,3316.726599864588,43.69404,-79.3276
PFHe1blTy2yPRpDk_OIrTw,Benna's Bakery & Deli,False,25,Delis,4.0,"213 Oak Park Avenue,East York,M4C 4N2,ON,CA",+1 416-534-0031,1618.6966265771289,43.69388,-79.31004
ifbWg2hOdfxbpVAPOcbzQw,Chicago Bakery and Deli,False,7,Cheese Shops,3.5,"1985 Queen Street E,Toronto,M4L 1J1,ON,CA",+1 416-588-2001,1822.4795454710825,43.6703271666323,-79.3014545530016
I5QklsBP4IWTbfeJFoGGZQ,Kingsway Meat Products & Deli,False,15,Grocery,4.0,"1716 Danforth Avenue,Toronto,M4C 1H8,ON,CA",+1 416-762-5365,2045.571149403789,43.68436,-79.32021
m87_nliXbYEQ0wlrOMIpJw,Uncle Sid’s Deli,False,5,Delis,5.0,"93 Front St E,Toronto,M5E 1C3,ON,CA",+1 416-516-2327,3128.9640844946275,43.64914,-79.37157
sQJEPiuBJHN5GVoeJi_-Fw,Max's Market,False,44,Polish,2.5,"5 Hastings Avenue,Toronto,M4L 2L1,ON,CA",+1 416-766-6362,1949.9076813037382,43.66381,-79.32893
W5d8iNog90R-qw43m5dGwg,Café Polonez,False,293,Meat Shops,4.5,"1513 Gerrard Street E,Toronto,M4L 2A4,ON,CA",+1 416-532-8432,1690.9104856211648,43.67259,-79.31941
YxWLkQO8iVdLq4iw1uVLYg,Ontario Fresh & Tasty,False,5,Sandwiches,5.0,"913 Queen Street E,Toronto,M4M 1J4,ON,CA",+1 416-234-8063,4475.751014793197,43.660616433760254,-79.34148396015718
TZV9-wFayjwO1Bz6yStooA,Elm Street Italian Deli,False,31,Delis,4.5,"15 Elm Street,Toronto,M5G 1H1,ON,CA",,7069.45318815084,43.6575780313391,-79.382470920682
cUoibCGFcHvtwWGDRWBj1A,Stack'd Deli Kitchen,False,5,Salad,5.0,"93 Front Street E,Toronto,M5E 0A3,ON,CA",,7659.294671943275,43.64869173052196,-79.3715454
J3uIO9-fCPESSUO3BT88Ig,Kettlemans Bagel,False,67,Sandwiches,4.0,"1324A Gerrard Street E,Toronto,M4L 1Z1,ON,CA",+1 416-519-4884,7210.955859645542,43.671626409087494,-79.32564631365352
kFLh5_DpzFNE9slsRora4Q,Eataly,False,5,Cheese Shops,4.0,"1965 Queen St E,Toronto,M4L 1H9,ON,CA",+1 437-783-0300,7725.683484839489,43.6695,-79.30147
A-QlS6_vpJI_Yi67AyNJLw,Schmaltz Appetizing,False,69,Delis,4.0,"1050 Birchmount Road,Scarborough,M1K 1S4,ON,CA",+1 647-350-4261,6016.601290052277,43.7338749,-79.279494
c35qzLN6ItDpVIoj2uQW4Q,Ravi Soups,False,371,Grocery,4.5,"906 Danforth Avenue,Toronto,M4J 1L9,ON,CA",+1 647-435-8365,6020.197367320995,43.68038,-79.33905
oakEZLHCKPxve6aukfnocw,Family Meat & Deli,False,1,Cheese Shops,5.0,"245 Greenwood Avenue,Toronto,M4L 2R4,ON,CA",+1 416-259-1380,2915.1681825908927,43.67072,-79.32766
ptmG_KjwGVszU0sPpFGXJQ,Scheffler's Delicatessen,False,26,Grocery,4.5,"976 Kingston Road,Toronto,M4E 1S9,ON,CA",+1 416-364-2806,7659.216018731618,43.6806934,-79.28677259999999
tPtgpnTWCC4oIW-8-5YgXg,Cheese Boutique,False,79,Poutineries,4.5,"969 Coxwell Avenue,Toronto,M4C 3G4,ON,CA",+1 416-762-6292,854.5233511854689,43.69626,-79.3285
SnRJ97wHYu9An11uzXhIeQ,Lunch Box,False,47,Diners,3.0,"7 Camden Street,Toronto,M5V 1V2,ON,CA",+1 416-762-5239,2125.8455104870613,43.647147,-79.3962388
lCjPw8i-bCAd8_W3yzQa8Q,The Sweet Potato,False,61,Grocery,4.5,"777 Bay Street,Toronto,M5B 2H4,ON,CA",+1 416-762-4848,3457.6724071054527,43.6606451,-79.3853814
ManqIzD8g7_mzzb_rY4iGw,Grandma Loves You,False,76,Meat Shops,5.0,"1968 Danforth Avenue,Toronto,M4C 1J6,ON,CA",+1 416-925-5547,7622.420576301489,43.68549,-79.31499
FVMsFMfPkzQn7bLXZ8d6aA,When The Pig Came Home,False,73,Delis,4.5,"903 Coxwell Ave,Toronto,M4C 2T9,ON,CA",+1 647-345-9001,1309.4841110059142,43.69404,-79.3276
I5QklsBP4IWTbfeJFoGGZQ,Kingsway Meat Products & Deli,False,15,Delis,4.0,"213 Oak Park Avenue,East York,M4C 4N2,ON,CA",+1 416-762-5365,1745.422427846284,43.69388,-79.31004
m87_nliXbYEQ0wlrOMIpJw,Uncle Sid’s Deli,False,5,Cheese Shops,5.0,"1985 Queen Street E,Toronto,M4L 1J1,ON,CA",+1 416-516-2327,1536.2084812698192,43.6703271666323,-79.3014545530016
ifbWg2hOdfxbpVAPOcbzQw,Chicago Bakery and Deli,False,7,Grocery,3.5,"1716 Danforth Avenue,Toronto,M4C 1H8,ON,CA",+1 416-588-2001,1141.879953800739,43.68436,-79.32021
PFHe1blTy2yPRpDk_OIrTw,Benna's Bakery & Deli,False,25,Delis,4.0,"93 Front St E,Toronto,M5E 1C3,ON,CA",+1 416-534-0031,1600.718504261027,43.64914,-79.37157
SnRJ97wHYu9An11uzXhIeQ,Lunch Box,False,47,Polish,3.0,"5 Hastings Avenue,Toronto,M4L 2L1,ON,CA",+1 416-762-5239,48.07704882011492,43.66381,-79.32893
lCjPw8i-bCAd8_W3yzQa8Q,The Sweet Potato,False,61,Meat Shops,4.5,"1513 Gerrard Street E,Toronto,M4L 2A4,ON,CA",+1 416-762-4848,1541.2440010258529,43.67259,-79.31941
W5d8iNog90R-qw43m5dGwg,Café Polonez,False,293,Sandwiches,4.5,"913 Queen Street E,Toronto,M4M 1J4,ON,CA",+1 416-532-8432,1404.6065591312154,43.660616433760254,-79.34148396015718
sQJEPiuBJHN5GVoeJi_-Fw,Max's Market,False,44,Delis,2.5,"15 Elm Street,Toronto,M5G 1H1,ON,CA",+1 416-766-6362,1609.264292323616,43.6575780313391,-79.382470920682
7v_OullN1QuZkQUt6Tyn3Q,Slovenija Meat Delicatessen,False,2,Salad,2.5,"93 Front Street E,Toronto,M5E 0A3,ON,CA",+1 416-535-8946,689.2106422098066,43.64869173052196,-79.3715454
J3uIO9-fCPESSUO3BT88Ig,Kettlemans Bagel,False,67,Sandwiches,4.0,"1324A Gerrard Street E,Toronto,M4L 1Z1,ON,CA",+1 416-519-4884,8580.365527403268,43.671626409087494,-79.32564631365352
tE88d-oHmNngAZNdD9EHjg,Avenue Open Kitchen,False,145,Cheese Shops,4.5,"1965 Queen St E,Toronto,M4L 1H9,ON,CA",+1 416-504-7131,5181.013693954691,43.6695,-79.30147
A-QlS6_vpJI_Yi67AyNJLw,Schmaltz Appetizing,False,69,Delis,4.0,"1050 Birchmount Road,Scarborough,M1K 1S4,ON,CA",+1 647-350-4261,4442.817468916113,43.7338749,-79.279494
QUlwzBdA1zzzj-sVDJ3WMw,Lambo's Deli,False,43,Grocery,4.0,"906 Danforth Avenue,Toronto,M4J 1L9,ON,CA",+1 416-703-3688,3816.502417576909,43.68038,-79.33905
gAMOnE-f09zGkNYh5-6b0A,Zakopane Deli,False,5,Cheese Shops,3.5,"245 Greenwood Avenue,Toronto,M4L 2R4,ON,CA",+1 416-503-3354,7324.744821715207,43.67072,-79.32766
zEwQJl9haP5BYIl0peOpGA,Sugo,False,286,Grocery,4.5,"976 Kingston Road,Toronto,M4E 1S9,ON,CA",+1 416-535-1717,1485.426830177571,43.6806934,-79.28677259999999
cUoibCGFcHvtwWGDRWBj1A,Stack'd Deli Kitchen,False,5,Poutineries,5.0,"969 Coxwell Avenue,Toronto,M4C 3G4,ON,CA",,7150.122646730702,43.69626,-79.3285
_eRcc1OFDbi3fnVBskXP9g,Zelden's Deli and Desserts,False,37,Diners,3.5,"7 Camden Street,Toronto,M5V 1V2,ON,CA",+1 647-347-3474,6456.3296543653605,43.647147,-79.3962388
yW9IIc1cBIlFlbOG_1pp_Q,La Salumeria,False,41,Grocery,4.5,"777 Bay Street,Toronto,M5B 2H4,ON,CA",+1 416-486-8327,7267.7503991936,43.6606451,-79.3853814
YxWLkQO8iVdLq4iw1uVLYg,Ontario Fresh & Tasty,False,5,Meat Shops,5.0,"1968 Danforth Avenue,Toronto,M4C 1J6,ON,CA",+1 416-234-8063,5325.71992679392,43.68549,-79.31499
FVMsFMfPkzQn7bLXZ8d6aA,When The Pig Came Home,False,73,Delis,4.5,"903 Coxwell Ave,Toronto,M4C 2T9,ON,CA",+1 647-345-9001,3439.9770941478696,43.69404,-79.3276
I5QklsBP4IWTbfeJFoGGZQ,Kingsway Meat Products & Deli,False,15,Delis,4.0,"213 Oak Park Avenue,East York,M4C 4N2,ON,CA",+1 416-762-5365,2015.2855561989616,43.69388,-79.31004
ifbWg2hOdfxbpVAPOcbzQw,Chicago Bakery and Deli,False,7,Cheese Shops,3.5,"1985 Queen Street E,Toronto,M4L 1J1,ON,CA",+1 416-588-2001,2056.439825265627,43.6703271666323,-79.3014545530016
PFHe1blTy2yPRpDk_OIrTw,Benna's Bakery & Deli,False,25,Grocery,4.0,"1716 Danforth Avenue,Toronto,M4C 1H8,ON,CA",+1 416-534-0031,1863.083805991447,43.68436,-79.32021
m87_nliXbYEQ0wlrOMIpJw,Uncle Sid’s Deli,False,5,Delis,5.0,"93 Front St E,Toronto,M5E 1C3,ON,CA",+1 416-516-2327,3352.104416084295,43.64914,-79.37157
YxWLkQO8iVdLq4iw1uVLYg,Ontario Fresh & Tasty,False,5,Polish,5.0,"5 Hastings Avenue,Toronto,M4L 2L1,ON,CA",+1 416-234-8063,4259.809683465111,43.66381,-79.32893
sQJEPiuBJHN5GVoeJi_-Fw,Max's Market,False,44,Meat Shops,2.5,"1513 Gerrard Street E,Toronto,M4L 2A4,ON,CA",+1 416-766-6362,1933.7253487987832,43.67259,-79.31941
W5d8iNog90R-qw43m5dGwg,Café Polonez,False,293,Sandwiches,4.5,"913 Queen Street E,Toronto,M4M 1J4,ON,CA",+1 416-532-8432,1932.7274247979092,43.660616433760254,-79.34148396015718
TZV9-wFayjwO1Bz6yStooA,Elm Street Italian Deli,False,31,Delis,4.5,"15 Elm Street,Toronto,M5G 1H1,ON,CA",,7311.567117502164,43.6575780313391,-79.382470920682
kFLh5_DpzFNE9slsRora4Q,Eataly,False,5,Salad,4.0,"93 Front Street E,Toronto,M5E 0A3,ON,CA",+1 437-783-0300,7483.599221786633,43.64869173052196,-79.3715454
J3uIO9-fCPESSUO3BT88Ig,Kettlemans Bagel,False,67,Sandwiches,4.0,"1324A Gerrard Street E,Toronto,M4L 1Z1,ON,CA",+1 416-519-4884,6967.282100875302,43.671626409087494,-79.32564631365352
cUoibCGFcHvtwWGDRWBj1A,Stack'd Deli Kitchen,False,5,Cheese Shops,5.0,"1965 Queen St E,Toronto,M4L 1H9,ON,CA",,7892.960049951806,43.6695,-79.30147
A-QlS6_vpJI_Yi67AyNJLw,Schmaltz Appetizing,False,69,Delis,4.0,"1050 Birchmount Road,Scarborough,M1K 1S4,ON,CA",+1 647-350-4261,6251.556396032576,43.7338749,-79.279494
oakEZLHCKPxve6aukfnocw,Family Meat & Deli,False,1,Grocery,5.0,"906 Danforth Avenue,Toronto,M4J 1L9,ON,CA",+1 416-259-1380,2673.2565031897984,43.68038,-79.33905
c35qzLN6ItDpVIoj2uQW4Q,Ravi Soups,False,371,Cheese Shops,4.5,"245 Greenwood Avenue,Toronto,M4L 2R4,ON,CA",+1 647-435-8365,6256.030788672005,43.67072,-79.32766
ptmG_KjwGVszU0sPpFGXJQ,Scheffler's Delicatessen,False,26,Grocery,4.5,"976 Kingston Road,Toronto,M4E 1S9,ON,CA",+1 416-364-2806,7892.877521964265,43.6806934,-79.28677259999999
tPtgpnTWCC4oIW-8-5YgXg,Cheese Boutique,False,79,Poutineries,4.5,"969 Coxwell Avenue,Toronto,M4C 3G4,ON,CA",+1 416-762-6292,713.0536484003964,43.69626,-79.3285
SnRJ97wHYu9An11uzXhIeQ,Lunch Box,False,47,Diners,3.0,"7 Camden Street,Toronto,M5V 1V2,ON,CA",+1 416-762-5239,2291.76589320258,43.647147,-79.3962388
ManqIzD8g7_mzzb_rY4iGw,Grandma Loves You,False,76,Grocery,5.0,"777 Bay Street,Toronto,M5B 2H4,ON,CA",+1 416-925-5547,7863.608032623168,43.6606451,-79.3853814
lCjPw8i-bCAd8_W3yzQa8Q,The Sweet Potato,False,61,Meat Shops,4.5,"1968 Danforth Avenue,Toronto,M4C 1J6,ON,CA",+1 416-762-4848,3562.199932668991,43.68549,-79.31499
Bj2g9Kgij_yOn5HQRt0BnQ,Liberty Village Market & Cafe,False,21,Delis,4.0,"903 Coxwell Ave,Toronto,M4C 2T9,ON,CA",+1 416-530-0477,1032.2065393925977,43.69404,-79.3276
QUlwzBdA1zzzj-sVDJ3WMw,Lambo's Deli,False,43,Delis,4.0,"213 Oak Park Avenue,East York,M4C 4N2,ON,CA",+1 416-703-3688,2576.7436255369275,43.69388,-79.31004
vPh2rEV4EB-K72THFiJlBw,Vilda's,False,12,Cheese Shops,4.5,"1985 Queen Street E,Toronto,M4L 1J1,ON,CA",+1 416-534-3333,1819.952196854112,43.6703271666323,-79.3014545530016
TZV9-wFayjwO1Bz6yStooA,Elm Street Italian Deli,False,31,Grocery,4.5,"1716 Danforth Avenue,Toronto,M4C 1H8,ON,CA",,4831.81358671633,43.68436,-79.32021
PFHe1blTy2yPRpDk_OIrTw,Benna's Bakery & Deli,False,25,Delis,4.0,"93 Front St E,Toronto,M5E 1C3,ON,CA",+1 416-534-0031,1914.0053860802086,43.64914,-79.37157
cUoibCGFcHvtwWGDRWBj1A,Stack'd Deli Kitchen,False,5,Polish,5.0,"5 Hastings Avenue,Toronto,M4L 2L1,ON,CA",,5111.481388035586,43.66381,-79.32893
ifbWg2hOdfxbpVAPOcbzQw,Chicago Bakery and Deli,False,7,Meat Shops,3.5,"1513 Gerrard Street E,Toronto,M4L 2A4,ON,CA",+1 416-588-2001,2373.055438574183,43.67259,-79.31941
